startMs,endMs,durationMs,initialBeforeHeroFrameNetworkComplete,firstParty,thirdPartyPlayer,kind,type,status,failed,encodedDataLength,contentEncoding,host,path,url
350.91699997428805,428.34900005254894,77.4320000782609,true,true,false,image,Image,200,false,94174,,127.0.0.1,/frames-mobile/frame_0014.jpg,http://127.0.0.1:3003/frames-mobile/frame_0014.jpg
350.9850000264123,446.10699999611825,95.12199996970594,true,true,false,image,Image,200,false,94846,,127.0.0.1,/frames-mobile/frame_0015.jpg,http://127.0.0.1:3003/frames-mobile/frame_0015.jpg
351.0620000306517,447.42400001268834,96.36199998203665,true,true,false,image,Image,200,false,95612,,127.0.0.1,/frames-mobile/frame_0016.jpg,http://127.0.0.1:3003/frames-mobile/frame_0016.jpg
351.126000052318,451.74300007056445,100.61700001824647,true,true,false,image,Image,200,false,95722,,127.0.0.1,/frames-mobile/frame_0017.jpg,http://127.0.0.1:3003/frames-mobile/frame_0017.jpg
351.1980000184849,451.95300003979355,100.75500002130866,true,true,false,image,Image,200,false,95638,,127.0.0.1,/frames-mobile/frame_0018.jpg,http://127.0.0.1:3003/frames-mobile/frame_0018.jpg
351.26500006299466,458.00700003746897,106.74199997447431,true,true,false,image,Image,200,false,95602,,127.0.0.1,/frames-mobile/frame_0019.jpg,http://127.0.0.1:3003/frames-mobile/frame_0019.jpg
351.34100005961955,459.06700007617474,107.72600001655519,true,true,false,image,Image,200,false,96192,,127.0.0.1,/frames-mobile/frame_0020.jpg,http://127.0.0.1:3003/frames-mobile/frame_0020.jpg
351.4110000105575,460.88899997994304,109.47799996938556,true,true,false,image,Image,200,false,96336,,127.0.0.1,/frames-mobile/frame_0021.jpg,http://127.0.0.1:3003/frames-mobile/frame_0021.jpg
351.4920000452548,460.62899997923523,109.1369999339804,true,true,false,image,Image,200,false,95870,,127.0.0.1,/frames-mobile/frame_0022.jpg,http://127.0.0.1:3003/frames-mobile/frame_0022.jpg
351.5660000266507,465.9809999866411,114.41499995999038,true,true,false,image,Image,200,false,95952,,127.0.0.1,/frames-mobile/frame_0023.jpg,http://127.0.0.1:3003/frames-mobile/frame_0023.jpg
351.632000063546,466.19000006467104,114.55800000112504,true,true,false,image,Image,200,false,96273,,127.0.0.1,/frames-mobile/frame_0024.jpg,http://127.0.0.1:3003/frames-mobile/frame_0024.jpg
351.7050000373274,471.2990000844002,119.59400004707277,true,true,false,image,Image,200,false,96721,,127.0.0.1,/frames-mobile/frame_0025.jpg,http://127.0.0.1:3003/frames-mobile/frame_0025.jpg
351.7690000589937,474.4110000319779,122.6419999729842,true,true,false,image,Image,200,false,96468,,127.0.0.1,/frames-mobile/frame_0026.jpg,http://127.0.0.1:3003/frames-mobile/frame_0026.jpg
351.8410000251606,475.0919999787584,123.25099995359778,true,true,false,image,Image,200,false,96844,,127.0.0.1,/frames-mobile/frame_0027.jpg,http://127.0.0.1:3003/frames-mobile/frame_0027.jpg
351.91199998371303,475.37400003056973,123.4620000468567,true,true,false,image,Image,200,false,97597,,127.0.0.1,/frames-mobile/frame_0028.jpg,http://127.0.0.1:3003/frames-mobile/frame_0028.jpg
351.98500007390976,481.69899999629706,129.7139999223873,true,true,false,image,Image,200,false,97266,,127.0.0.1,/frames-mobile/frame_0029.jpg,http://127.0.0.1:3003/frames-mobile/frame_0029.jpg
352.0530000096187,482.22100001294166,130.16800000332296,true,true,false,image,Image,200,false,96880,,127.0.0.1,/frames-mobile/frame_0030.jpg,http://127.0.0.1:3003/frames-mobile/frame_0030.jpg
352.18200006056577,488.5299999732524,136.34799991268665,true,true,false,image,Image,200,false,96400,,127.0.0.1,/frames-mobile/frame_0031.jpg,http://127.0.0.1:3003/frames-mobile/frame_0031.jpg
352.28500002995133,493.40600008144975,141.1210000514984,true,true,false,image,Image,200,false,96690,,127.0.0.1,/frames-mobile/frame_0032.jpg,http://127.0.0.1:3003/frames-mobile/frame_0032.jpg
352.3610000265762,495.40100002195686,143.03999999538064,true,true,false,image,Image,200,false,96279,,127.0.0.1,/frames-mobile/frame_0033.jpg,http://127.0.0.1:3003/frames-mobile/frame_0033.jpg
352.43099997751415,495.78700005076826,143.3560000732541,true,true,false,image,Image,200,false,96363,,127.0.0.1,/frames-mobile/frame_0034.jpg,http://127.0.0.1:3003/frames-mobile/frame_0034.jpg
352.508999989368,496.54399999417365,144.03500000480562,true,true,false,image,Image,200,false,96114,,127.0.0.1,/frames-mobile/frame_0035.jpg,http://127.0.0.1:3003/frames-mobile/frame_0035.jpg
352.58100007195026,496.7520000645891,144.17099999263883,true,true,false,image,Image,200,false,96295,,127.0.0.1,/frames-mobile/frame_0036.jpg,http://127.0.0.1:3003/frames-mobile/frame_0036.jpg
352.6500000152737,501.01300003007054,148.36300001479685,true,true,false,image,Image,200,false,95788,,127.0.0.1,/frames-mobile/frame_0037.jpg,http://127.0.0.1:3003/frames-mobile/frame_0037.jpg
352.72900003474206,503.3430000767112,150.61400004196912,true,true,false,image,Image,200,false,94001,,127.0.0.1,/frames-mobile/frame_0038.jpg,http://127.0.0.1:3003/frames-mobile/frame_0038.jpg
353.2080000732094,507.41500000003725,154.20699992682785,true,true,false,image,Image,200,false,93545,,127.0.0.1,/frames-mobile/frame_0039.jpg,http://127.0.0.1:3003/frames-mobile/frame_0039.jpg
353.2790000317618,507.65200005844235,154.37300002668053,true,true,false,image,Image,200,false,93626,,127.0.0.1,/frames-mobile/frame_0040.jpg,http://127.0.0.1:3003/frames-mobile/frame_0040.jpg
353.4180000424385,507.79900001361966,154.38099997118115,true,true,false,image,Image,200,false,93848,,127.0.0.1,/frames-mobile/frame_0041.jpg,http://127.0.0.1:3003/frames-mobile/frame_0041.jpg
353.51400007493794,508.01300001330674,154.4989999383688,true,true,false,image,Image,200,false,93122,,127.0.0.1,/frames-mobile/frame_0042.jpg,http://127.0.0.1:3003/frames-mobile/frame_0042.jpg
353.62399998120964,513.5020000161603,159.87800003495067,true,true,false,image,Image,200,false,93397,,127.0.0.1,/frames-mobile/frame_0043.jpg,http://127.0.0.1:3003/frames-mobile/frame_0043.jpg
353.6920000333339,513.8939999742433,160.20199994090945,true,true,false,image,Image,200,false,94522,,127.0.0.1,/frames-mobile/frame_0044.jpg,http://127.0.0.1:3003/frames-mobile/frame_0044.jpg
353.7639999995008,517.8569999989122,164.0929999994114,true,true,false,image,Image,200,false,94615,,127.0.0.1,/frames-mobile/frame_0045.jpg,http://127.0.0.1:3003/frames-mobile/frame_0045.jpg
353.8260000059381,518.0989999789745,164.27299997303635,true,true,false,image,Image,200,false,94268,,127.0.0.1,/frames-mobile/frame_0046.jpg,http://127.0.0.1:3003/frames-mobile/frame_0046.jpg
353.9919999893755,518.5180000262335,164.52600003685802,true,true,false,image,Image,200,false,94398,,127.0.0.1,/frames-mobile/frame_0047.jpg,http://127.0.0.1:3003/frames-mobile/frame_0047.jpg
354.0920000523329,518.7460000161082,164.65399996377528,true,true,false,image,Image,200,false,95724,,127.0.0.1,/frames-mobile/frame_0048.jpg,http://127.0.0.1:3003/frames-mobile/frame_0048.jpg
354.1640000184998,527.760999975726,173.59699995722622,true,true,false,image,Image,200,false,93721,,127.0.0.1,/frames-mobile/frame_0049.jpg,http://127.0.0.1:3003/frames-mobile/frame_0049.jpg
354.2359999846667,528.093000059016,173.85700007434934,true,true,false,image,Image,200,false,93608,,127.0.0.1,/frames-mobile/frame_0050.jpg,http://127.0.0.1:3003/frames-mobile/frame_0050.jpg
354.323000065051,537.5299999723211,183.20699990727007,true,true,false,image,Image,200,false,92844,,127.0.0.1,/frames-mobile/frame_0051.jpg,http://127.0.0.1:3003/frames-mobile/frame_0051.jpg
354.39400002360344,537.7980000339448,183.4040000103414,true,true,false,image,Image,200,false,93717,,127.0.0.1,/frames-mobile/frame_0052.jpg,http://127.0.0.1:3003/frames-mobile/frame_0052.jpg
354.46399997454137,538.0150000564754,183.55100008193403,true,true,false,image,Image,200,false,92762,,127.0.0.1,/frames-mobile/frame_0053.jpg,http://127.0.0.1:3003/frames-mobile/frame_0053.jpg
354.5249999733642,538.2430000463501,183.7180000729859,true,true,false,image,Image,200,false,91846,,127.0.0.1,/frames-mobile/frame_0054.jpg,http://127.0.0.1:3003/frames-mobile/frame_0054.jpg
354.59400003310293,554.9870000686496,200.39300003554672,true,true,false,image,Image,200,false,91710,,127.0.0.1,/frames-mobile/frame_0055.jpg,http://127.0.0.1:3003/frames-mobile/frame_0055.jpg
354.6580000547692,563.897000043653,209.23899998888373,true,true,false,image,Image,200,false,92695,,127.0.0.1,/frames-mobile/frame_0056.jpg,http://127.0.0.1:3003/frames-mobile/frame_0056.jpg
354.7310000285506,574.7470000060275,220.0159999774769,true,true,false,image,Image,200,false,92373,,127.0.0.1,/frames-mobile/frame_0057.jpg,http://127.0.0.1:3003/frames-mobile/frame_0057.jpg
354.7980000730604,573.9930000854656,219.19500001240522,true,true,false,image,Image,200,false,91971,,127.0.0.1,/frames-mobile/frame_0058.jpg,http://127.0.0.1:3003/frames-mobile/frame_0058.jpg
354.8680000239983,575.9010000620037,221.0330000380054,true,true,false,image,Image,200,false,91879,,127.0.0.1,/frames-mobile/frame_0059.jpg,http://127.0.0.1:3003/frames-mobile/frame_0059.jpg
354.9310000380501,576.9700000528246,222.0390000147745,true,true,false,image,Image,200,false,92127,,127.0.0.1,/frames-mobile/frame_0060.jpg,http://127.0.0.1:3003/frames-mobile/frame_0060.jpg
355.0040000118315,581.0620000120252,226.05800000019372,true,true,false,image,Image,200,false,91649,,127.0.0.1,/frames-mobile/frame_0061.jpg,http://127.0.0.1:3003/frames-mobile/frame_0061.jpg
355.0700000487268,585.0730000529438,230.00300000421703,true,true,false,image,Image,200,false,90379,,127.0.0.1,/frames-mobile/frame_0062.jpg,http://127.0.0.1:3003/frames-mobile/frame_0062.jpg
355.1420000148937,586.007000063546,230.8650000486523,true,true,false,image,Image,200,false,89664,,127.0.0.1,/frames-mobile/frame_0063.jpg,http://127.0.0.1:3003/frames-mobile/frame_0063.jpg
355.2139999810606,594.6029999759048,239.3889999948442,true,true,false,image,Image,200,false,89868,,127.0.0.1,/frames-mobile/frame_0064.jpg,http://127.0.0.1:3003/frames-mobile/frame_0064.jpg
355.2759999874979,594.9940000427887,239.71800005529076,true,true,false,image,Image,200,false,89236,,127.0.0.1,/frames-mobile/frame_0065.jpg,http://127.0.0.1:3003/frames-mobile/frame_0065.jpg
355.3440000396222,595.3930000541732,240.04900001455098,true,true,false,image,Image,200,false,88745,,127.0.0.1,/frames-mobile/frame_0066.jpg,http://127.0.0.1:3003/frames-mobile/frame_0066.jpg
355.4149999981746,596.663000062108,241.24800006393343,true,true,false,image,Image,200,false,88977,,127.0.0.1,/frames-mobile/frame_0067.jpg,http://127.0.0.1:3003/frames-mobile/frame_0067.jpg
355.49500002525747,600.436000037007,244.94100001174957,true,true,false,image,Image,200,false,89926,,127.0.0.1,/frames-mobile/frame_0068.jpg,http://127.0.0.1:3003/frames-mobile/frame_0068.jpg
355.56200006976724,601.7070000525564,246.14499998278916,true,true,false,image,Image,200,false,90194,,127.0.0.1,/frames-mobile/frame_0069.jpg,http://127.0.0.1:3003/frames-mobile/frame_0069.jpg
355.63100001309067,608.271999983117,252.64099997002631,true,true,false,image,Image,200,false,90511,,127.0.0.1,/frames-mobile/frame_0070.jpg,http://127.0.0.1:3003/frames-mobile/frame_0070.jpg
355.7000000728294,612.6560000702739,256.95599999744445,true,true,false,image,Image,200,false,90896,,127.0.0.1,/frames-mobile/frame_0071.jpg,http://127.0.0.1:3003/frames-mobile/frame_0071.jpg
355.77100003138185,612.1450000209734,256.37399998959154,true,true,false,image,Image,200,false,91733,,127.0.0.1,/frames-mobile/frame_0072.jpg,http://127.0.0.1:3003/frames-mobile/frame_0072.jpg
355.8409999823198,612.4650000128895,256.62400003056973,true,true,false,image,Image,200,false,92294,,127.0.0.1,/frames-mobile/frame_0073.jpg,http://127.0.0.1:3003/frames-mobile/frame_0073.jpg
355.911000049673,618.9620000077412,263.05099995806813,true,true,false,image,Image,200,false,93600,,127.0.0.1,/frames-mobile/frame_0074.jpg,http://127.0.0.1:3003/frames-mobile/frame_0074.jpg
355.97799997776747,619.4619999732822,263.48399999551475,true,true,false,image,Image,200,false,94834,,127.0.0.1,/frames-mobile/frame_0075.jpg,http://127.0.0.1:3003/frames-mobile/frame_0075.jpg
356.04199999943376,620.2060000505298,264.1640000510961,true,true,false,image,Image,200,false,96811,,127.0.0.1,/frames-mobile/frame_0076.jpg,http://127.0.0.1:3003/frames-mobile/frame_0076.jpg
356.110000051558,626.7940000398085,270.68399998825043,true,true,false,image,Image,200,false,96035,,127.0.0.1,/frames-mobile/frame_0077.jpg,http://127.0.0.1:3003/frames-mobile/frame_0077.jpg
356.16900003515184,632.179000065662,276.0100000305101,true,true,false,image,Image,200,false,94673,,127.0.0.1,/frames-mobile/frame_0078.jpg,http://127.0.0.1:3003/frames-mobile/frame_0078.jpg
356.2350000720471,632.5029999716207,276.2679998995736,true,true,false,image,Image,200,false,94374,,127.0.0.1,/frames-mobile/frame_0079.jpg,http://127.0.0.1:3003/frames-mobile/frame_0079.jpg
356.2989999772981,637.8350000595674,281.5360000822693,true,true,false,image,Image,200,false,94976,,127.0.0.1,/frames-mobile/frame_0080.jpg,http://127.0.0.1:3003/frames-mobile/frame_0080.jpg
356.35700006969273,638.2069999817759,281.84999991208315,true,true,false,image,Image,200,false,93876,,127.0.0.1,/frames-mobile/frame_0081.jpg,http://127.0.0.1:3003/frames-mobile/frame_0081.jpg
356.42600001301616,642.8040000610054,286.3780000479892,true,true,false,image,Image,200,false,94584,,127.0.0.1,/frames-mobile/frame_0082.jpg,http://127.0.0.1:3003/frames-mobile/frame_0082.jpg
356.5070000477135,645.8959999727085,289.388999924995,true,true,false,image,Image,200,false,92943,,127.0.0.1,/frames-mobile/frame_0083.jpg,http://127.0.0.1:3003/frames-mobile/frame_0083.jpg
356.5850000595674,648.0239999946207,291.4389999350533,true,true,false,image,Image,200,false,93621,,127.0.0.1,/frames-mobile/frame_0084.jpg,http://127.0.0.1:3003/frames-mobile/frame_0084.jpg
356.6930000670254,649.7310000704601,293.0380000034347,true,true,false,image,Image,200,false,93694,,127.0.0.1,/frames-mobile/frame_0085.jpg,http://127.0.0.1:3003/frames-mobile/frame_0085.jpg
356.8209999939427,674.5339999906719,317.7129999967292,true,true,false,image,Image,200,false,93309,,127.0.0.1,/frames-mobile/frame_0086.jpg,http://127.0.0.1:3003/frames-mobile/frame_0086.jpg
356.9170000264421,679.8679999774322,322.9509999509901,true,true,false,image,Image,200,false,92985,,127.0.0.1,/frames-mobile/frame_0087.jpg,http://127.0.0.1:3003/frames-mobile/frame_0087.jpg
356.9940000306815,680.1660000346601,323.1720000039786,true,true,false,image,Image,200,false,93231,,127.0.0.1,/frames-mobile/frame_0088.jpg,http://127.0.0.1:3003/frames-mobile/frame_0088.jpg
357.0690000196919,680.8270000619814,323.7580000422895,true,true,false,image,Image,200,false,91838,,127.0.0.1,/frames-mobile/frame_0089.jpg,http://127.0.0.1:3003/frames-mobile/frame_0089.jpg
357.1419999934733,683.0110000446439,325.8690000511706,true,true,false,image,Image,200,false,91644,,127.0.0.1,/frames-mobile/frame_0090.jpg,http://127.0.0.1:3003/frames-mobile/frame_0090.jpg
357.21300006844103,687.2860000003129,330.0729999318719,true,true,false,image,Image,200,false,91335,,127.0.0.1,/frames-mobile/frame_0091.jpg,http://127.0.0.1:3003/frames-mobile/frame_0091.jpg
357.3529999703169,691.0640000132844,333.7110000429675,true,true,false,image,Image,200,false,92114,,127.0.0.1,/frames-mobile/frame_0092.jpg,http://127.0.0.1:3003/frames-mobile/frame_0092.jpg
357.4550000485033,696.9060000265017,339.45099997799844,true,true,false,image,Image,200,false,91472,,127.0.0.1,/frames-mobile/frame_0093.jpg,http://127.0.0.1:3003/frames-mobile/frame_0093.jpg
357.5249999994412,696.5360000031069,339.0110000036657,true,true,false,image,Image,200,false,90495,,127.0.0.1,/frames-mobile/frame_0094.jpg,http://127.0.0.1:3003/frames-mobile/frame_0094.jpg
357.59600007440895,699.6300000464544,342.0339999720454,true,true,false,image,Image,200,false,90371,,127.0.0.1,/frames-mobile/frame_0095.jpg,http://127.0.0.1:3003/frames-mobile/frame_0095.jpg
357.6870000688359,700.5539999809116,342.8669999120757,true,true,false,image,Image,200,false,91497,,127.0.0.1,/frames-mobile/frame_0096.jpg,http://127.0.0.1:3003/frames-mobile/frame_0096.jpg
357.7519999817014,703.8510000566021,346.0990000749007,true,true,false,image,Image,200,false,89282,,127.0.0.1,/frames-mobile/frame_0097.jpg,http://127.0.0.1:3003/frames-mobile/frame_0097.jpg
357.81900002621114,706.4780000364408,348.65900001022965,true,true,false,image,Image,200,false,87765,,127.0.0.1,/frames-mobile/frame_0098.jpg,http://127.0.0.1:3003/frames-mobile/frame_0098.jpg
357.8960000304505,709.9240000825375,352.028000052087,true,true,false,image,Image,200,false,86815,,127.0.0.1,/frames-mobile/frame_0099.jpg,http://127.0.0.1:3003/frames-mobile/frame_0099.jpg
